id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
fe604b74-c43f-4a5d-bba4-dba601697910,c8ee73cb-048f-4ebe-95be-1dd255f5bbf9,2019-05-17T13:00:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
d6794e0b-d15b-4ef0-b410-0362a946f7af,897bb40b-8248-4375-ae26-506c476fe335,2019-05-17T08:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
a5e0fc87-988d-4bfe-8f9d-121850f89ae3,92a54c4d-8941-41ee-855a-cdec5978689e,2019-05-17T14:46:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
ca6f2301-70b8-4532-9915-44bbf3ca44ce,bd0471a4-7455-46e9-b7d6-967f0a544d79,2019-05-17T08:07:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
966d94d7-9a80-4ed3-825f-c69546c82bf9,cc2bb9ce-1e1c-4220-9456-0a0462d96494,2019-05-17T10:25:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
30bad890-0840-4b88-b278-07d26c967922,454c2ad6-985b-435e-9c0c-bfbaa081143f,2019-05-17T12:19:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
4bee5fb5-5d16-422c-8062-229c5abcf5bb,cef844ea-ba1c-452a-bd15-0ec31f25c5b4,2019-05-17T17:04:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
0b6cc6db-6240-415a-ad37-06b37c883c0f,051dfcfc-ceb5-485f-98dd-bf2ea5847c81,2019-05-17T11:19:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
91682173-69a2-4e88-b7ca-e180f4713373,d3589d0b-2350-4afa-90e6-5a55dcab5704,2019-05-17T07:32:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
2544e56b-bb96-4d0c-a538-56ef9bcd918c,d48b74f6-6689-4e19-9a17-c70056de7995,2019-05-17T10:12:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
9a60f170-94c5-4966-9acc-a1fac1c1bcd9,9c7e0dc7-3f6f-4112-9606-667d83b514b5,2019-05-17T08:16:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
154b8abb-02f5-4a04-b23e-d4af8a58c145,19b17d6d-2f01-4a3e-b0bd-06a519d35671,2019-05-17T16:32:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
162a15f1-9ac0-497a-b9d0-ef99c016d42c,f41dcb85-d972-4adb-bf0d-df41e9291870,2019-05-17T08:04:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
9738289e-c3a1-44de-a7a5-ba84903b4fed,714fba6c-ce43-4b3e-bd02-a125c3bb1b1a,2019-05-17T12:04:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
4c5a9432-ebdf-4060-855d-53d34cff5f86,e56eaa53-d6e4-4060-a30c-14463d8166fc,2019-05-17T08:43:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
1bb6dc80-70d7-4d80-b5bb-91d7e3027454,e9e21a50-6b93-4bc6-a6b0-1c99aab16266,2019-05-17T16:20:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
5f64a24c-6ad6-4ce7-9f93-3fae79bfe44f,b5816159-909c-471b-8489-70f659597c4e,2019-05-17T07:47:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
e76aa0e6-780a-4376-a6c1-e13dc2355ecb,6eaf99f5-b761-4477-91f6-1c87a3fcdb29,2019-05-17T15:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
94989ca9-8d53-4338-994a-799c3c350b6f,a50a9212-8592-4f68-8ecf-0957215c1e5c,2019-05-17T08:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
b39e5248-a433-4236-979b-43f7406430c0,b71d5df6-fa84-437c-b1ae-054d2f1e22c7,2019-05-17T11:22:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
5ee09364-a2f2-4e1c-8fa1-85c1a9d316b4,e70f455e-c66c-4479-8dcb-c92a6f480ef6,2019-05-17T07:38:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
f158fb3e-07a3-42b8-b189-0251b67f24da,4199f8d2-44f2-4eaa-b351-9ab60c5b67d8,2019-05-17T12:18:00,e51d657a-7691-4fa1-8faf-541dfa13463c,0,0,0
abf8036d-3fcc-43fa-aa45-4615e6b760c5,25583980-1cdd-4a51-bbc5-aacfbcea63f4,2019-05-17T13:47:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
2cc213e6-c28b-4323-b80c-4529ba876616,b5a42d6f-ac15-459d-a54b-6d28e0577421,2019-05-17T12:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1700,102,1802
b4cc301d-13cf-4fac-9c5f-52812c9ceb55,0cb6d90a-d029-4c9d-8fe8-80b15e1cff04,2019-05-17T08:24:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
65780c53-84e8-41b3-aeca-6bc1211f53e1,4b93d111-775a-45ef-baed-2cd6455d63ca,2019-05-17T13:02:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
ac244e7e-6125-421b-bc98-19152bddc8ab,f6635d5d-4089-4162-9804-d22045c83c9e,2019-05-17T07:25:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
6b5ff85a-aa30-449b-bacb-64f99a4f8c16,b83a5e51-29a0-4758-add0-c749e62408ba,2019-05-17T07:39:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
c4d74669-7b9f-42b9-b831-36579048b7ed,0c87600c-7137-4dd1-959c-b4682cef3fcd,2019-05-17T07:53:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
ecd61c13-2284-4d2e-9f93-6a3c13d524d0,b3130978-97c3-413d-a9f6-7bbd2593d65c,2019-05-17T14:01:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
c6adc582-0a32-4c51-b07b-9d43e2bd5286,7a1f48f5-c626-41fd-a59c-d434683c2714,2019-05-17T08:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
7e68c9d8-f086-46e5-be76-b24e405db370,a6df4b99-12a1-4c94-93a5-09efbbadca58,2019-05-17T10:53:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1900,113,2013
4dcd0569-c3f0-4c0c-99a2-9ee15f3675a2,4f8bd620-c71f-40d9-9221-6b2c74d59e7c,2019-05-17T08:09:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
26708df2-e2d4-4f68-8212-24690dc3072a,74627b81-f511-4adc-ba60-a499f925c3be,2019-05-17T08:38:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
9b67ddf7-1e64-496e-8137-c680a0023b17,5efd76ad-e1b7-4274-bf87-6036bcc3f075,2019-05-17T07:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
1d92165a-a13e-4823-b5d4-788de8a79a83,2e302ba1-bd03-4830-bc9e-d9cadc63d21d,2019-05-17T07:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
a2f50e2c-5876-440b-9eeb-87d9f60a8a08,2b8051f9-9170-4b8e-89ab-af56f6c1a285,2019-05-17T08:43:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
b5cd9c62-5a47-4642-a61b-d8e33bd0776f,ea17f2d1-265c-4373-90a0-f1a326a65fbf,2019-05-17T11:17:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4300,258,4558
1e9e402e-e1e8-4331-9c11-f6a9202632ca,6f3743e3-98ea-4a77-9216-1f5a480f3402,2019-05-17T09:12:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
5c53800f-9976-4ba6-8ff9-a85d461f24e5,1113b6de-24d3-4149-a9af-fb6ecbb5cb93,2019-05-17T07:44:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
52fca248-7d8f-4dcd-b927-0187b52d9696,e908239a-b281-4fc7-aa96-11e7e694e5c8,2019-05-17T10:02:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1200,72,1272
88b4c28b-50c3-4cc3-a6ac-bee792272804,92f0209d-96e1-47ff-bf83-838c13df804f,2019-05-17T08:02:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
708e8150-a7b2-40e4-8716-6495a799aa99,cdfd1163-cb70-4448-ba28-8f33cbf3a35d,2019-05-17T13:29:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
0275ca66-3b02-4576-a401-601f098248d9,c52ad28d-0aad-42da-8f08-2c070906b74c,2019-05-17T08:03:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
50936d1a-e552-43d8-bc15-6b4d913b241d,40923682-0eda-4dba-9754-ea990b7c15e0,2019-05-17T07:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
3f8ced2f-898e-4d06-a6a8-e6715bf57d2b,3595d78c-4d8b-4e80-9603-1bc62013d70b,2019-05-17T08:09:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
bef30c01-1b96-4c18-949d-54862f3d7258,aae1b169-8529-48b6-93a7-1a84e460b175,2019-05-17T08:12:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
e61a9d69-037b-47e0-a96b-7091db9e0904,aa47a97d-8593-4720-994b-fb1f16012b01,2019-05-17T07:26:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
f56e000b-675c-4748-9c01-3cce022f84e7,fad34c05-85b1-44fa-b450-563face0b6cd,2019-05-17T13:22:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
68b761fc-b3db-4323-8969-290b1b512646,7f2a9abe-22fe-4fa4-9c67-d86a8914b4c5,2019-05-17T16:16:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
c4a87b4f-80eb-477e-9a98-3f97147ac9cb,64de140b-a964-4bce-9b83-d3cc5f94d7c3,2019-05-17T08:14:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
9d4414c1-d76a-4c4e-9470-9f8b134fecdf,73e99b32-696a-4fd7-be9c-8f969673724f,2019-05-17T11:00:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1300,78,1378
4ced6a45-a1bb-4b3d-9f2b-f849694feb24,06a69ae1-66fb-4993-ab09-c3019e35efd4,2019-05-17T15:27:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
18f03ddd-c3bb-46e6-b926-34df62fb8a2f,1a0b0cb7-4ac3-47db-a2b2-bca441360f42,2019-05-17T12:28:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
7ca6b9c1-478e-421b-8305-1980204b455a,0e0ff66a-3a83-42e1-9a5a-9193acf8b9d4,2019-05-17T09:24:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1700,102,1802
6fc017b8-8755-4c74-9ceb-239d890baa4b,1d52e088-3748-4fba-bd12-e796701b2360,2019-05-17T07:14:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
b5e5851e-9061-491f-9368-505071051cfe,6674cc48-bc12-4e09-b0b7-3f142ffdf3c1,2019-05-17T15:50:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1700,102,1802
57b3d42c-f326-449f-85d0-7c816792fe55,393f20d3-d2d9-480b-9f20-373053daa0d6,2019-05-17T08:41:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
d7bb2a3e-1e49-49bc-a484-7182aaddd9fa,8b2246bd-f616-4ccf-8a0d-f73f51ffb439,2019-05-17T13:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
5f858206-1058-4ca8-a78e-b5dbd95cfa1f,7e0c5103-0b59-4699-bed1-2a6957bf6d41,2019-05-17T18:54:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2100,126,2226
612f7927-ac3c-44a5-83ac-1cfb4275dde4,e5cd96e6-c108-49eb-b30f-e538efe49caa,2019-05-17T08:11:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
1ed2ad2d-b45d-4ba4-b574-4346981c1939,4c663131-781e-49cd-b0f5-2d63b90d8bbc,2019-05-17T13:15:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4800,288,5088
de4131cc-779c-4c26-af83-c0d65f9b41fd,652d2636-fa6c-4d78-9668-8ba222eefb81,2019-05-17T11:45:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
81c42cb3-8466-4106-bc92-eecacc0eed09,b529202d-47e1-4ad3-9bf0-75db61b54a2d,2019-05-17T12:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
f0e9a00f-736f-41ec-b17f-d5b17fd114da,53f3ff03-5eea-4ab3-9e52-be228bfeadaa,2019-05-17T08:29:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
8ce8f7db-e5d9-437e-9d27-2290b2690c49,ce0bead7-1648-4125-ad2a-d295c7a1e750,2019-05-17T13:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2500,150,2650
3edc4097-a6df-4765-a0ba-84ed444697d2,dfabafd5-ad49-4d9b-8208-c6c1edc1886b,2019-05-17T08:09:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
e3fe89bd-82a1-4b53-a141-eb6add056205,df1ea726-306b-45ce-bd28-fe8026895239,2019-05-17T08:58:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
9a8d63e5-1dfa-4608-beb9-457860edfd77,cfd130d5-f0f3-4dd7-8976-38d1805a0500,2019-05-17T08:35:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
834c66d0-2d67-4f3b-b843-ecb399587b3c,bb0a0623-c371-4c38-ba1a-8dee3f02b58a,2019-05-17T08:16:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
ae7bb7bf-a301-43f6-bebe-a8acf3f75af8,f3afaa76-44fd-4b61-820e-4a33f508eb1b,2019-05-17T07:52:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
0dd1c846-948e-4ac6-934f-3994ec4fd8db,15865f30-1d2e-4a49-851d-3bae6e0c2bc9,2019-05-17T19:56:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1900,113,2013
3c45bfe6-ce4d-4bd6-8dce-620bd1c0b9da,60443587-e66a-4224-8376-f41418278395,2019-05-17T13:54:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2100,126,2226
c70331fb-4304-457d-af82-bffeac6856f9,334d896c-9e74-4bc9-8508-548e14b2b12a,2019-05-17T07:31:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
211c4f0f-d63e-4629-8dff-9a79ff548320,be1d3886-cef0-485a-bd7d-22ee365c301b,2019-05-17T12:27:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1200,72,1272
e85bb553-1df5-41e7-91e3-2a6b2fa25d1e,5d0a9c02-716e-45b3-abdc-949a10f12b41,2019-05-17T08:40:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
c5d2b2be-6cf5-4727-b89b-4b9337274b71,5f569b99-8527-4eb7-8845-4ae0f8ed8526,2019-05-17T08:37:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3000,179,3179
60d9b5b9-d03f-43c4-a3fc-96da26d98b06,992a4061-a4c8-4abb-aced-602a176e9241,2019-05-17T08:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
77eddef8-afd5-4027-9f76-8592d9ea005e,57929b3b-2325-446c-a237-5e75b36353d5,2019-05-17T08:31:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
0dadea0b-ff8a-423e-a1c7-7361aec414f2,f1f4fe09-2846-42fc-8c78-f1984fa9698f,2019-05-17T07:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
edb3fa5d-ec56-4cfe-8e61-16e8d6997d60,07a83cde-e86d-4b70-b977-3232b9cc5774,2019-05-17T08:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
38a30e47-bee0-487f-b558-0a231c01037f,331e7b56-26f1-416b-adf6-a619a22c66c0,2019-05-17T17:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
85079442-1604-4086-8ac0-cf0628c6cf9a,04a61af8-ad93-4318-92f2-8f6e86ad7195,2019-05-17T15:39:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
007200a1-dade-48fe-ba42-cbdcb188f651,a4f0ac63-f384-4a94-a407-1003e3e2c664,2019-05-17T09:13:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
1330cf8b-82fa-4d33-ba09-81fe7cdbdf1e,d963d5f5-221c-4a7f-807f-38e4d0aabf2b,2019-05-17T07:49:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
4fb3558e-eac8-4fbb-8317-b50913d82875,7d15239b-3c0f-412f-8c67-fe9dc367705c,2019-05-17T17:58:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
2cfe3951-be24-4f08-a21f-7ef8f91194f1,dee3ecfc-53d9-4e35-b020-ae34c7d074af,2019-05-17T07:56:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
2f1e431c-affa-48e1-a75a-fe7152d98d33,b43da5dc-ca00-4120-9217-fb3bf6fe1c07,2019-05-17T12:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
0bd6c408-0657-4aa9-a381-f5a13d14c092,e7a4de9a-5609-4c3f-8cfc-6d326b7cef71,2019-05-17T14:06:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
d9f7bafb-b41a-4367-a729-462c415a8e76,f8897063-4e33-44b3-8a73-476125865199,2019-05-17T18:20:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
04ca6ade-66bf-4495-a1a7-eba7a9be3fe4,72ff6ecc-3934-4efb-8e31-d0f3f6503a5c,2019-05-17T15:01:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
5d760bfd-416b-4946-8563-6f5290fe6b84,71360100-834e-4211-964a-9ce26f8046b0,2019-05-17T12:41:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
37bbcf34-9990-4c3b-940e-b77476d5af4a,90913956-f0cb-4508-b7a9-2d531263c631,2019-05-17T16:11:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
0d10bed0-3112-4ac8-8e94-65c937bb7ebf,3fb9959e-8810-4c9d-bcd9-20bdb26bda09,2019-05-17T13:04:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2300,138,2438
6bff06ce-61a0-4ebe-928c-9bca0dd8d3dc,ab41a532-1729-453c-81ce-dce282b13b06,2019-05-17T13:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
747d5cf9-9d3f-4dbd-b7cf-374a13902ca7,8c73e97f-1bd3-4857-842c-e18e8744a9a5,2019-05-17T07:23:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
ec455b18-0a12-4464-a77b-73b6a2a637ad,ea7b3190-be07-467b-8b2e-72bb4343ce73,2019-05-17T16:39:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
782a6f26-9f86-487c-a70f-2b6cae237d32,4e5036f7-c577-4dd9-9bed-b96c868c112f,2019-05-17T07:32:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
71064ba6-771e-48b1-9191-b2ce5baa407f,59aced0a-5ee7-409f-812e-908d794cdf30,2019-05-17T07:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
4c6e6eda-cb8b-4aaa-989a-1fadda2c0939,a0d93091-6723-43ee-a347-0f0172e286f2,2019-05-17T18:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
a86c6bab-919d-49f0-bd64-5fca94643b9e,eba5a982-3aee-4d73-a59b-e86f7d58c770,2019-05-17T08:17:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
e781c1bd-ed3d-4304-8fc4-dfb956073930,60c08772-3b9b-43c4-b228-42551a4b75c0,2019-05-17T11:51:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1000,60,1060
aa251260-1232-42aa-835d-3f205e2e6a3e,bd720ffe-e21c-4ad3-ba3e-7794938b0f1c,2019-05-17T08:32:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
a734b1c6-8817-4f50-941a-015be3e7fdf2,0cb45f08-641d-43db-accf-5481f62ff329,2019-05-17T12:41:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
e0ca4e67-f6ca-4a2f-9700-c2e1b0058e9c,8533abf9-5244-4072-8ad1-bd1b50036d2f,2019-05-17T07:20:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,700,28,728
abd3415f-4da4-4c89-98c9-2e87c5d402b7,1ba2b3e0-a01b-4d2d-8cd6-594f7e7cde90,2019-05-17T14:01:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,1800,72,1872
b0147651-dc0d-4b99-a699-d2c4c17b2e6b,dc59590e-f2d4-42cf-8ed7-fa9ec3dc9c9c,2019-05-17T07:41:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
96eb8e1e-10d4-4956-8a71-3745a97e4ffb,38a67868-2b9a-47d6-a29d-d0d1868d4361,2019-05-17T08:05:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
4b878957-9da4-4351-b892-ed1c130b7faa,86f3e5c8-59ad-43ac-bfcd-9e3b9a228a1b,2019-05-17T10:18:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,2700,108,2808
22c0c746-d123-409d-9837-aa78dec96086,9f813bc2-7b5f-49f1-b604-546683e8b50d,2019-05-17T07:00:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
9fa88345-7146-4ba2-943a-e0f8aa85354a,d22be4be-97a2-4c4f-bfc2-3f6ef9d48ecf,2019-05-17T08:19:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
87d4bc2b-f637-4901-82b1-aeb34d4c2193,201a2083-a39f-4592-b364-a680dce745ed,2019-05-17T07:45:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
c7d00ba6-70cc-4317-b338-9b9cefeed3c1,9f96fca0-daf3-4e3d-aa54-7fe417f892ee,2019-05-17T15:23:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
638f6ab4-e0cc-4cb3-878c-8bffdcf95953,e15ba323-331f-4c39-8c4b-8cd67739f9b7,2019-05-17T17:03:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
68252be3-3dca-4900-be0a-91dc810455c9,fb01fb18-b82b-4025-9528-e933e2fb1f9e,2019-05-17T07:47:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
a2345e81-395e-4805-b5d3-19bf0bec2111,675cf2de-ad85-442c-8495-b1857b3a2207,2019-05-17T07:34:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
4c7bb114-ff97-49b2-a56c-3f70ccff07e5,0e7021b9-fcf6-454c-91c2-1e9965f69a5b,2019-05-17T08:10:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
65087bb5-85be-4d2a-a383-959770e80d8e,277ad520-f045-4534-801c-13c5a31a9672,2019-05-17T13:58:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
d4905494-cc08-4de3-95c4-9c6cbd2ffc14,e5b93de0-4ec2-4e96-ab5b-2480af3ee7c3,2019-05-17T13:50:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
14a5a69b-4f25-413b-9497-c006eb0edbd3,5d6070a9-1969-4e60-81bd-ebbb00de45d3,2019-05-17T07:43:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
93d74ebd-5512-4b72-955f-832a7cfd68f3,e6d39918-9026-4117-a2af-275a0e05a77a,2019-05-17T08:55:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
692c31c9-96ed-4967-a841-7d14987416ae,2bc04f66-c149-4862-8206-9def78f91868,2019-05-17T09:01:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
51ff1ee1-4168-455f-8082-2f46a8935ed9,36806484-6d81-4608-ab6e-28fea61c5e5c,2019-05-17T09:49:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
c8687305-149e-439b-9710-331089da2e05,b21dc097-953b-434d-9e3a-7d5e3bc268a1,2019-05-17T07:52:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
da2f0e17-80b9-42d3-92fa-734a1e6c4ff2,3fee7cf3-ad6c-4ae6-a1c8-9bd5adc26d5b,2019-05-17T17:26:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,1700,68,1768
77189e2b-7606-4bd6-ad98-4a7e6f56ddf6,c13743e9-b7c8-4a7a-9558-5853dda7dff6,2019-05-17T13:13:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
3fea9733-0fa3-4462-a940-3aef98da634e,cac817cd-eb63-4152-948f-b2f73e6abe64,2019-05-17T09:53:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,700,28,728
7a682ff5-85d7-4cc9-83e5-c456a66e795d,6d75525a-59ee-4e57-b23f-edcad8f1f719,2019-05-17T08:10:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
9a9f311a-89c0-49c3-a3f9-e5e1bb90c6f5,16adba85-9c6c-4c07-a136-778153f3674e,2019-05-17T16:37:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,1400,56,1456
e8349789-ebf5-4e2f-8994-8c39dadad594,cda02403-498c-4263-957c-bccd99b96d88,2019-05-17T07:47:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,700,28,728
b7a6d2e5-a746-493c-89a8-9fcac76cc4f8,50b758e6-a693-4f52-93af-8a8d96277ee3,2019-05-17T12:09:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,700,28,728
0b2bda0b-bc11-4fa5-b922-bf9dff791385,5f16c667-7b99-4765-a0aa-930651e3ff38,2019-05-17T07:56:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,700,28,728
1654afc1-c071-48e0-9fc0-c617c8176238,c42f052e-d904-4b34-9f2a-6681a35cf67b,2019-05-17T07:53:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
1bb7bc34-f3c9-4811-9415-59c9aee1534b,b482eaaf-7f64-4f9b-add4-55f0a3d0305c,2019-05-17T13:03:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,400,16,416
12731133-fe94-4169-9b82-12d5ea88fe49,6801d192-3140-47a4-8348-51351c8cb19b,2019-05-17T16:18:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,2000,80,2080
f1b214cc-fe10-4003-b0bf-cc17145fb4ae,52bb8254-f841-4c5d-bb7e-bde9bfab205b,2019-05-17T07:53:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
d0aa0a06-5886-4204-84d1-59bc5dc3d42d,a76a71be-f9d9-4808-910d-14fd14e1515d,2019-05-17T18:46:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
0dce1095-b2eb-4f9c-8c03-011897a01794,11ece49b-775f-488e-a00b-5d7fda32c86e,2019-05-17T08:20:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,600,24,624
8e734f45-4e1e-4dce-a1a7-32803f36f362,e2ffd581-ee9f-4d29-8f02-56559f4b2922,2019-05-17T16:48:00,e457c9b4-1579-411f-bcc5-e51519d6eb8c,500,20,520
